"area_fips","industry_code","own_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg","NAICS.4","NAICS.Industry","area_title","state","city","state_name","city_state"
"C1206","325412",5,48,0,2016,4,"",36,694,698,711,14975694,573528,13337,1643,"",0.88,0.2,0.2,0.2,0.15,0.24,0.31,0.76,"",-6,-14.3,54,8.4,52,8,67,10.4,-1526125,-9.2,-6841,-1.2,264,2,-330,-16.7,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334417",5,48,0,2012,4,"N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Electronic Connector Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2013,3,"N",2,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541370",5,48,0,2015,1,"",136,728,726,738,7395523,5460238,245003,779,"",1.03,0.94,0.94,0.95,0.7,0.84,1.55,0.74,"",4,3,99,15.7,99,15.8,103,16.2,1203946,19.4,845187,18.3,-5938,-2.4,23,3,5413,"Surveying and Mapping (except Geophysical) Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325212",5,48,0,2015,4,"N",4,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,"Synthetic Rubber Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325120",5,48,0,2016,4,"N",8,0,0,0,0,0,0,0,"N",0.6,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Industrial Gas Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","511210",5,48,0,2015,2,"",503,12271,12336,12381,406497962,14880398,293929,2536,"",1.74,2.18,2.18,2.16,2.07,1.12,1.76,0.95,"",110,28,634,5.4,547,4.6,603,5.1,34656894,9.3,4097020,38,63855,27.8,99,4.1,5112,"Software Publishers","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334519",5,48,0,2014,2,"",10,193,191,190,2774417,230515,4045,1115,"",0.51,0.32,0.32,0.31,0.25,0.21,0.18,0.8,"",0,0,-3,-1.5,-7,-3.5,-3,-1.6,128120,4.8,5579,2.5,-976,-19.4,75,7.2,3345,"Other Measuring and Controlling Device Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334517",5,48,0,2016,4,"",9,33,32,28,490674,25827,354,1218,"",1.95,0.14,0.14,0.12,0.08,0.19,0.17,0.58,"",2,28.6,6,22.2,3,10.3,-2,-6.7,149928,44,3974,18.2,124,53.9,304,33.3,3345,"Irradiation Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325211",5,48,0,2012,3,"",14,384,379,387,6139553,262250,7406,1232,"",0.81,0.41,0.41,0.42,0.32,0.64,0.65,0.77,"",0,0,-10,-2.5,-29,-7.1,-9,-2.3,-385727,-5.9,-236895,-47.5,-5478,-42.5,-25,-2,3252,"Plastics Material and Resin Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334290",5,48,0,2012,2,"",10,66,65,65,757067,81805,2429,891,"",0.97,0.18,0.18,0.18,0.1,0.17,0.16,0.56,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342,"Other Communications Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325120",5,48,0,2012,2,"",8,181,192,195,3877221,158036,2129,1575,"",0.64,0.58,0.62,0.63,0.48,0.43,0.24,0.79,"",2,33.3,-18,-9,-5,-2.5,-1,-0.5,-104715,-2.6,97995,163.2,1140,115.3,23,1.5,3251,"Industrial Gas Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2015,2,"",461,4000,4079,4153,76742081,5165656,169411,1448,"",1.19,1.35,1.37,1.37,1.29,0.87,1.38,0.95,"",21,4.8,300,8.1,333,8.9,283,7.3,7828870,11.4,390169,8.2,-24687,-12.7,43,3.1,5413,"Architectural  Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334511",5,48,0,2014,4,"N",10,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Search, Detection, Navigation, Guidance, Aeronautical, and  Nautical System and Instrument Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336411",5,48,0,2015,3,"N",49,0,0,0,0,0,0,0,"N",3.88,0,0,0,0,0,0,0,"N",3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334510",5,48,0,2014,2,"",12,236,242,243,3966261,289831,6007,1269,"",0.64,0.25,0.26,0.26,0.18,0.12,0.16,0.71,"",0,0,14,6.3,11,4.8,15,6.6,-14289,-0.4,-59722,-17.1,-2954,-33,-80,-5.9,3345,"Electromedical and Electrotherapeutic Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541512",5,48,0,2015,2,"",3453,21166,21259,21143,536308858,34281350,686746,1947,"",1.77,1.36,1.37,1.37,1.29,1.25,1.27,0.95,"",206,6.3,1276,6.4,1281,6.4,1214,6.1,52946916,11,3848970,12.6,-47874,-6.5,82,4.4,5415,"Computer Systems Design Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334210",5,48,0,2013,4,"",7,35,38,39,718767,32936,2148,1481,"",0.9,0.09,0.1,0.1,0.06,0.2,0.39,0.62,"",0,0,-2,-5.4,1,2.7,4,11.4,-57668,-7.4,-373,-1.1,658,44.2,-163,-9.9,3342,"Telephone Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334419",5,48,0,2015,2,"",6,103,107,106,1150245,276013,4376,840,"",0.24,0.09,0.1,0.09,0.06,0.11,0.09,0.63,"",0,0,-12,-10.4,-10,-8.5,10,10.4,-114009,-9,51150,22.7,-2008,-31.5,-49,-5.5,3344,"Other Electronic Component Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336412",5,48,0,2015,3,"",5,306,305,307,5445421,112363,3942,1369,"",0.42,0.22,0.22,0.23,0.19,0.16,0.28,0.83,"",0,0,-10,-3.2,-12,-3.8,-9,-2.8,141572,2.7,-82556,-42.4,-3731,-48.6,79,6.1,3364,"Aircraft Engine and Engine Parts Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334512",5,48,0,2015,2,"",11,524,523,522,10010031,509138,3316,1472,"",1.39,1.61,1.61,1.6,1.7,0.69,0.25,1.06,"",0,0,42,8.7,34,7,34,7,652914,7,25746,5.3,-438,-11.7,-8,-0.5,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336112",5,48,0,2016,1,"-",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Light Truck and Utility Vehicle Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541330",5,48,0,2014,2,"",1487,18150,18424,18607,408941416,23517536,718087,1710,"",1.26,1.18,1.19,1.19,1.15,0.89,1.05,0.97,"",17,1.2,799,4.6,978,5.6,1122,6.4,31785048,8.4,2587924,12.4,-26334,-3.5,45,2.7,5413,"Engineering Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325120",5,48,0,2015,1,"N",8,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Industrial Gas Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325412",5,48,0,2012,2,"",24,491,501,506,8221690,504364,13377,1267,"",0.79,0.14,0.15,0.15,0.1,0.13,0.15,0.67,"",6,33.3,-43,-8.1,-38,-7.1,-31,-5.8,-9486003,-53.6,37268,8,1685,14.4,-1271,-50.1,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334413",5,48,0,2015,4,"",11,258,256,262,6677380,150491,3613,1986,"",0.39,0.08,0.08,0.08,0.06,0.07,0.09,0.73,"",1,10,-29,-10.1,-35,-12,-25,-8.7,1324817,24.8,-82831,-35.5,61,1.7,558,39.1,3344,"Semiconductor and Related Device Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2014,3,"",445,3919,3906,3880,69324940,4645955,183718,1367,"",1.17,1.34,1.33,1.35,1.28,1.41,1.93,0.95,"",22,5.2,465,13.5,399,11.4,375,10.7,5600962,8.8,975362,26.6,18652,11.3,-38,-2.7,5413,"Architectural Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2013,2,"N",2,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325412",5,48,0,2015,4,"",42,640,646,644,16501819,580369,13073,1973,"",1.1,0.18,0.18,0.18,0.16,0.24,0.25,0.87,"",6,16.7,44,7.4,47,7.8,48,8.1,4018885,32.2,336868,138.3,7120,119.6,365,22.7,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334111",5,48,0,2013,1,"N",14,0,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341,"Electronic Computer Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325211",5,48,0,2016,2,"",13,486,489,494,9751570,337603,4227,1532,"",0.66,0.48,0.48,0.49,0.42,0.33,0.25,0.86,"",1,8.3,192,65.3,181,58.8,183,58.8,3212593,49.1,-6980,-2,111,2.7,-121,-7.3,3252,"Plastics Material and Resin Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541370",5,48,0,2016,1,"",138,838,870,877,9455450,6789870,236248,844,"",1.03,1.06,1.11,1.12,0.84,1.01,1.72,0.77,"",2,1.5,110,15.1,144,19.8,139,18.8,2059927,27.9,1329632,24.4,-8755,-3.6,65,8.3,5413,"Surveying and Mapping (except Geophysical) Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334510",5,48,0,2012,2,"",10,88,88,91,1762122,71961,3757,1523,"",0.62,0.09,0.09,0.09,0.08,0.04,0.1,0.83,"",-2,-16.7,2,2.3,-8,-8.3,-7,-7.1,-235190,-11.8,-76108,-51.4,-4646,-55.3,-123,-7.5,3345,"Electromedical and Electrotherapeutic Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334418",5,48,0,2014,3,"N",11,0,0,0,0,0,0,0,"N",0.6,0,0,0,0,0,0,0,"N",1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336212",5,48,0,2014,2,"N",4,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Truck Trailer Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336340",5,48,0,2015,1,"N",4,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Brake System Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336350",5,48,0,2012,4,"N",11,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Transmission and Power Train Parts Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336211",5,48,0,2013,4,"",11,466,478,499,4736165,542993,29160,757,"",0.83,0.52,0.52,0.54,0.39,0.69,1.12,0.74,"",0,0,-16,-3.3,18,3.9,50,11.1,658358,16.1,288492,113.4,18612,176.5,80,11.8,3362,"Motor Vehicle Body Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334511",5,48,0,2015,3,"N",14,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Search, Detection, Navigation, Guidance, Aeronautical, and  Nautical System and Instrument Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336413",5,48,0,2013,3,"N",5,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Other Aircraft Part and Auxiliary Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325411",5,48,0,2013,4,"N",3,0,0,0,0,0,0,0,"N",0.4,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"Medicinal and Botanical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334516",5,48,0,2015,4,"",5,19,19,20,284703,12490,189,1133,"",0.36,0.03,0.03,0.03,0.02,0.03,0.02,0.56,"",1,25,3,18.8,1,5.6,2,11.1,-17326,-5.7,-8608,-40.8,-327,-63.4,-207,-15.4,3345,"Analytical Laboratory Instrument Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334210",5,48,0,2013,1,"",7,36,37,37,614798,292729,16632,1290,"",0.9,0.08,0.09,0.09,0.04,0.07,0.11,0.44,"",0,0,-2,-5.3,-1,-2.6,-1,-2.6,-35084,-5.4,5541,1.9,3722,28.8,-26,-2,3342,"Telephone Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334515",5,48,0,2012,1,"N",9,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336214",5,48,0,2012,2,"N",6,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Travel Trailer and Camper Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334417",5,48,0,2014,3,"N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Electronic Connector Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334514",5,48,0,2016,2,"N",5,0,0,0,0,0,0,0,"N",1.3,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325199",5,48,0,2016,4,"",10,177,180,185,4194868,245410,5767,1786,"",0.76,0.27,0.27,0.28,0.25,0.57,1,0.93,"",-1,-9.1,9,5.4,12,7.1,17,10.1,265656,6.8,85934,53.9,1737,43.1,-13,-0.7,3251,"All Other Basic Organic Chemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325413",5,48,0,2014,4,"N",7,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"In-Vitro Diagnostic Substance Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541512",5,48,0,2012,3,"",3184,17864,18032,17690,395946760,22382862,687761,1705,"",1.92,1.38,1.38,1.39,1.24,1.82,1.98,0.9,"",81,2.6,2059,13,2151,13.5,1936,12.3,20282973,5.4,-10594138,-32.1,-78350,-10.2,-122,-6.7,5415,"Computer Systems Design Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","211111",5,48,0,2014,1,"N",1,0,0,0,0,0,0,0,"N",0.01,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,"Crude Petroleum and Natural Gas Extraction","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","511210",5,48,0,2012,2,"",317,10958,11010,11360,345511634,8929314,236808,2392,"",1.66,2.33,2.35,2.39,2.35,0.95,1.59,1,"",16,5.3,448,4.3,409,3.9,722,6.8,31381045,10,1966995,28.3,51148,27.5,109,4.8,5112," Software Publishers","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334418",5,48,0,2013,4,"",10,432,426,428,4846316,270335,6146,870,"",0.54,0.48,0.47,0.47,0.35,0.34,0.25,0.75,"",0,0,5,1.2,-3,-0.7,38,9.7,-318624,-6.2,58599,27.7,-2368,-27.8,-87,-9.1,3344,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334417",5,48,0,2016,2,"N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Electronic Connector Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2013,4,"",438,3547,3545,3563,89113368,3297514,131933,1930,"",1.17,1.3,1.29,1.29,1.33,1.34,1.49,1.02,"",12,2.8,315,9.7,329,10.2,308,9.5,11228764,14.4,566671,20.8,15537,13.3,78,4.2,5413,"Architectural  Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334310",5,48,0,2016,1,"N",12,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,"Audio and Video Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2015,1,"N",2,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336211",5,48,0,2016,1,"",14,601,615,632,5997501,4864890,170470,749,"",1,0.6,0.61,0.62,0.43,0.53,0.77,0.7,"",0,0,111,22.7,104,20.4,103,19.5,1428805,31.3,1116554,29.8,15959,10.3,60,8.7,3362,"Motor Vehicle Body Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541512",5,48,0,2016,2,"",3550,21762,21762,21702,558900435,35933036,702035,1977,"",1.73,1.32,1.32,1.33,1.25,1.22,1.33,0.94,"",97,2.8,596,2.8,503,2.4,559,2.6,22591577,4.2,1651686,4.8,15289,2.2,30,1.5,5415,"Computer Systems Design Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541720",5,48,0,2014,1,"",40,336,334,341,5404431,2855896,73523,1234,"",0.6,0.34,0.33,0.33,0.27,0.49,0.55,0.82,"",-1,-2.4,63,23.1,54,19.3,56,19.6,957369,21.5,551290,23.9,2557,3.6,9,0.7,5417,"Research and Development in the Social Sciences and Humanities","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334513",5,48,0,2014,4,"",25,1653,1642,1662,24500137,991667,17936,1141,"",0.82,1.53,1.51,1.52,1.02,1.36,1.15,0.67,"",3,13.6,47,2.9,44,2.8,56,3.5,2942344,13.6,152509,18.2,-1478,-7.6,107,10.3,3345,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336411",5,48,0,2015,2,"N",49,0,0,0,0,0,0,0,"N",3.91,0,0,0,0,0,0,0,"N",2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","333314",5,48,0,2014,1,"N",6,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,"Optical Instrument and Lens Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334514",5,48,0,2012,1,"N",5,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336413",5,48,0,2015,4,"N",5,0,0,0,0,0,0,0,"N",0.2,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Other Aircraft Part and Auxiliary Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541511",5,48,0,2013,2,"",2126,19872,20061,20231,449273009,31076224,896811,1723,"",1.31,1.6,1.62,1.64,1.4,1.47,1.86,0.87,"",65,3.2,538,2.8,425,2.2,348,1.8,18657961,4.3,4305697,16.1,67048,8.1,35,2.1,5415,"Custom Computer Programming Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541720",5,48,0,2015,2,"",40,323,362,363,5881718,613025,14200,1295,"",0.57,0.31,0.35,0.35,0.3,0.56,0.61,0.9,"",0,0,-23,-6.6,10,2.8,0,0,424801,7.8,52430,9.4,-1661,-10.5,108,9.1,5417,"Research and Development in the Social Sciences and Humanities","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325412",5,48,0,2012,4,"",23,520,521,522,11168312,327443,9863,1649,"",0.72,0.15,0.15,0.15,0.11,0.17,0.2,0.76,"",1,4.5,3,0.6,-33,-6,-47,-8.3,-2970227,-21,-153607,-31.9,-1031,-9.5,-340,-17.1,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334517",5,48,0,2013,1,"",8,29,29,29,316679,182104,4254,840,"",1.78,0.13,0.13,0.13,0.05,0.07,0.07,0.37,"",0,0,0,0,2,7.4,-2,-6.5,-33831,-9.7,12221,7.2,-2132,-33.4,-90,-9.7,3345,"Irradiation Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2014,4,"",456,3900,3941,3959,101511655,3864345,144462,1985,"",1.18,1.35,1.35,1.34,1.34,1.38,1.69,0.99,"",18,4.1,353,10,396,11.2,396,11.1,12398287,13.9,566831,17.2,12529,9.5,55,2.8,5413,"Architectural  Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2015,2,"N",2,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325412",5,48,0,2014,2,"",33,611,619,623,10061650,826197,15560,1253,"",0.96,0.17,0.17,0.18,0.1,0.17,0.16,0.57,"",6,22.2,164,36.7,163,35.7,184,41.9,1522904,17.8,185964,29,782,5.3,-215,-14.6,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
